table,portal_id,content_type,record_id,source_path,field,old_value_sample,new_value_sample,repair_type,confidence,reason,applied
language_glossary,language,glossary,language-glossary-cefr-a2,content-source/_normalized\language\glossary\language-glossary-cefr-a2.json,slug,,language-glossary-cefr-a2,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-cefr-a2,content-source/_normalized\language\glossary\language-glossary-cefr-a2.json,title_en,,CEFR A2,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-cefr-a2,content-source/_normalized\language\glossary\language-glossary-cefr-a2.json,data.definition_ar,,المستوى الأساسي.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-cefr-b1,content-source/_normalized\language\glossary\language-glossary-cefr-b1.json,slug,,language-glossary-cefr-b1,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-cefr-b1,content-source/_normalized\language\glossary\language-glossary-cefr-b1.json,title_en,,CEFR B1,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-cefr-b1,content-source/_normalized\language\glossary\language-glossary-cefr-b1.json,data.definition_ar,,المستوى المتوسط.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-cefr-b2,content-source/_normalized\language\glossary\language-glossary-cefr-b2.json,slug,,language-glossary-cefr-b2,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-cefr-b2,content-source/_normalized\language\glossary\language-glossary-cefr-b2.json,title_en,,CEFR B2,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-cefr-b2,content-source/_normalized\language\glossary\language-glossary-cefr-b2.json,data.definition_ar,,المستوى فوق المتوسط.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-cefr-c1,content-source/_normalized\language\glossary\language-glossary-cefr-c1.json,slug,,language-glossary-cefr-c1,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-cefr-c1,content-source/_normalized\language\glossary\language-glossary-cefr-c1.json,title_en,,CEFR C1,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-cefr-c1,content-source/_normalized\language\glossary\language-glossary-cefr-c1.json,data.definition_ar,,المستوى المتقدم.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-cefr-c2,content-source/_normalized\language\glossary\language-glossary-cefr-c2.json,slug,,language-glossary-cefr-c2,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-cefr-c2,content-source/_normalized\language\glossary\language-glossary-cefr-c2.json,title_en,,CEFR C2,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-cefr-c2,content-source/_normalized\language\glossary\language-glossary-cefr-c2.json,data.definition_ar,,المستوى المتقن.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-chunking,content-source/_normalized\language\glossary\language-glossary-chunking.json,slug,,language-glossary-chunking,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-chunking,content-source/_normalized\language\glossary\language-glossary-chunking.json,title_en,,Chunking,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-chunking,content-source/_normalized\language\glossary\language-glossary-chunking.json,data.definition_ar,,تعلم العبارات ككتلة واحدة بدلاً من كلمات منفصلة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-collocation,content-source/_normalized\language\glossary\language-glossary-collocation.json,slug,,language-glossary-collocation,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-collocation,content-source/_normalized\language\glossary\language-glossary-collocation.json,title_en,,Collocation,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-collocation,content-source/_normalized\language\glossary\language-glossary-collocation.json,data.definition_ar,,كلمات تأتي معاً بشكل طبيعي في اللغة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-comprehensible-input,content-source/_normalized\language\glossary\language-glossary-comprehensible-input.json,slug,,language-glossary-comprehensible-input,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-comprehensible-input,content-source/_normalized\language\glossary\language-glossary-comprehensible-input.json,title_en,,Comprehensible Input,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-comprehensible-input,content-source/_normalized\language\glossary\language-glossary-comprehensible-input.json,data.definition_ar,,نصوص أو مقاطع صوتية تفهم معظمها ولكن تحتوي على تحد,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-fluency,content-source/_normalized\language\glossary\language-glossary-fluency.json,slug,,language-glossary-fluency,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-fluency,content-source/_normalized\language\glossary\language-glossary-fluency.json,title_en,,Fluency,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-fluency,content-source/_normalized\language\glossary\language-glossary-fluency.json,data.definition_ar,,القدرة على التحدث بسلاسة وبدون توقف متكرر.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-1,content-source/_normalized\language\glossary\language-glossary-glossary-1.json,slug,,language-glossary-glossary-1,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-1,content-source/_normalized\language\glossary\language-glossary-glossary-1.json,data.definition_ar,,الإطار المرجعي الأوروبي المشترك للغات,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-10,content-source/_normalized\language\glossary\language-glossary-glossary-10.json,slug,,language-glossary-glossary-10,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-10,content-source/_normalized\language\glossary\language-glossary-glossary-10.json,data.definition_ar,,الدقة,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-11,content-source/_normalized\language\glossary\language-glossary-glossary-11.json,slug,,language-glossary-glossary-11,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-11,content-source/_normalized\language\glossary\language-glossary-glossary-11.json,data.definition_ar,,مصطلح,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-12,content-source/_normalized\language\glossary\language-glossary-glossary-12.json,slug,,language-glossary-glossary-12,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-12,content-source/_normalized\language\glossary\language-glossary-glossary-12.json,data.definition_ar,,فعل مركب,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-13,content-source/_normalized\language\glossary\language-glossary-glossary-13.json,slug,,language-glossary-glossary-13,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-13,content-source/_normalized\language\glossary\language-glossary-glossary-13.json,data.definition_ar,,مرادف,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-14,content-source/_normalized\language\glossary\language-glossary-glossary-14.json,slug,,language-glossary-glossary-14,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-14,content-source/_normalized\language\glossary\language-glossary-glossary-14.json,data.definition_ar,,مضاد,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-15,content-source/_normalized\language\glossary\language-glossary-glossary-15.json,slug,,language-glossary-glossary-15,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-15,content-source/_normalized\language\glossary\language-glossary-glossary-15.json,data.definition_ar,,بادئة,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-16,content-source/_normalized\language\glossary\language-glossary-glossary-16.json,slug,,language-glossary-glossary-16,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-16,content-source/_normalized\language\glossary\language-glossary-glossary-16.json,data.definition_ar,,لاحقة,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-17,content-source/_normalized\language\glossary\language-glossary-glossary-17.json,slug,,language-glossary-glossary-17,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-17,content-source/_normalized\language\glossary\language-glossary-glossary-17.json,data.definition_ar,,مقطع لفظي,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-18,content-source/_normalized\language\glossary\language-glossary-glossary-18.json,slug,,language-glossary-glossary-18,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-18,content-source/_normalized\language\glossary\language-glossary-glossary-18.json,data.definition_ar,,حرف متحرك,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-19,content-source/_normalized\language\glossary\language-glossary-glossary-19.json,slug,,language-glossary-glossary-19,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-19,content-source/_normalized\language\glossary\language-glossary-glossary-19.json,data.definition_ar,,حرف ساكن,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-2,content-source/_normalized\language\glossary\language-glossary-glossary-2.json,slug,,language-glossary-glossary-2,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-2,content-source/_normalized\language\glossary\language-glossary-glossary-2.json,data.definition_ar,,المفردات,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-20,content-source/_normalized\language\glossary\language-glossary-glossary-20.json,slug,,language-glossary-glossary-20,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-20,content-source/_normalized\language\glossary\language-glossary-glossary-20.json,data.definition_ar,,التنغيم,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-3,content-source/_normalized\language\glossary\language-glossary-glossary-3.json,slug,,language-glossary-glossary-3,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-3,content-source/_normalized\language\glossary\language-glossary-glossary-3.json,data.definition_ar,,القواعد,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-4,content-source/_normalized\language\glossary\language-glossary-glossary-4.json,slug,,language-glossary-glossary-4,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-4,content-source/_normalized\language\glossary\language-glossary-glossary-4.json,data.definition_ar,,النطق,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-5,content-source/_normalized\language\glossary\language-glossary-glossary-5.json,slug,,language-glossary-glossary-5,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-5,content-source/_normalized\language\glossary\language-glossary-glossary-5.json,data.definition_ar,,الاستماع,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-6,content-source/_normalized\language\glossary\language-glossary-glossary-6.json,slug,,language-glossary-glossary-6,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-6,content-source/_normalized\language\glossary\language-glossary-glossary-6.json,data.definition_ar,,التحدث,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-7,content-source/_normalized\language\glossary\language-glossary-glossary-7.json,slug,,language-glossary-glossary-7,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-7,content-source/_normalized\language\glossary\language-glossary-glossary-7.json,data.definition_ar,,الكتابة,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-8,content-source/_normalized\language\glossary\language-glossary-glossary-8.json,slug,,language-glossary-glossary-8,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-8,content-source/_normalized\language\glossary\language-glossary-glossary-8.json,data.definition_ar,,القراءة,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-glossary-9,content-source/_normalized\language\glossary\language-glossary-glossary-9.json,slug,,language-glossary-glossary-9,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-glossary-9,content-source/_normalized\language\glossary\language-glossary-glossary-9.json,data.definition_ar,,الطلاقة,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-grammar-in-context,content-source/_normalized\language\glossary\language-glossary-grammar-in-context.json,slug,,language-glossary-grammar-in-context,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-grammar-in-context,content-source/_normalized\language\glossary\language-glossary-grammar-in-context.json,title_en,,Grammar In Context,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-grammar-in-context,content-source/_normalized\language\glossary\language-glossary-grammar-in-context.json,data.definition_ar,,فهم القواعد من خلال النصوص والاستخدام الفعلي.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-idiom,content-source/_normalized\language\glossary\language-glossary-idiom.json,slug,,language-glossary-idiom,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-idiom,content-source/_normalized\language\glossary\language-glossary-idiom.json,title_en,,Idiom,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-idiom,content-source/_normalized\language\glossary\language-glossary-idiom.json,data.definition_ar,,تعبير لا يمكن فهم معناه من الكلمات الفردية.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-immersion,content-source/_normalized\language\glossary\language-glossary-immersion.json,slug,,language-glossary-immersion,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-immersion,content-source/_normalized\language\glossary\language-glossary-immersion.json,title_en,,Immersion,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-immersion,content-source/_normalized\language\glossary\language-glossary-immersion.json,data.definition_ar,,إحاطة نفسك باللغة الهدف في كل جوانب حياتك.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-intonation,content-source/_normalized\language\glossary\language-glossary-intonation.json,slug,,language-glossary-intonation,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-intonation,content-source/_normalized\language\glossary\language-glossary-intonation.json,title_en,,Intonation,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-intonation,content-source/_normalized\language\glossary\language-glossary-intonation.json,data.definition_ar,,ارتفاع وانخفاض الصوت أثناء الكلام للتعبير عن المعن,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-language-acquisition,content-source/_normalized\language\glossary\language-glossary-language-acquisition.json,slug,,language-glossary-language-acquisition,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-language-acquisition,content-source/_normalized\language\glossary\language-glossary-language-acquisition.json,title_en,,Acquisition,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-language-acquisition,content-source/_normalized\language\glossary\language-glossary-language-acquisition.json,data.definition_ar,,التعلم الطبيعي واللاواعي للغة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-language-exchange,content-source/_normalized\language\glossary\language-glossary-language-exchange.json,slug,,language-glossary-language-exchange,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-language-exchange,content-source/_normalized\language\glossary\language-glossary-language-exchange.json,title_en,,Exchange,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-language-exchange,content-source/_normalized\language\glossary\language-glossary-language-exchange.json,data.definition_ar,,ممارسة اللغة مع متحدث أصلي يتعلم لغتك.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-language-learning,content-source/_normalized\language\glossary\language-glossary-language-learning.json,slug,,language-glossary-language-learning,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-language-learning,content-source/_normalized\language\glossary\language-glossary-language-learning.json,title_en,,Learning,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-language-learning,content-source/_normalized\language\glossary\language-glossary-language-learning.json,data.definition_ar,,الدراسة الواعية للقواعد والمفردات.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-minimal-pairs,content-source/_normalized\language\glossary\language-glossary-minimal-pairs.json,slug,,language-glossary-minimal-pairs,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-minimal-pairs,content-source/_normalized\language\glossary\language-glossary-minimal-pairs.json,title_en,,Minimal Pairs,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-minimal-pairs,content-source/_normalized\language\glossary\language-glossary-minimal-pairs.json,data.definition_ar,,كلمتان تختلفان في صوت واحد فقط، تستخدم للتدريب على,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-mother-tongue-interference,content-source/_normalized\language\glossary\language-glossary-mother-tongue-interference.json,slug,,language-glossary-mother-tongue-interference,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-mother-tongue-interference,content-source/_normalized\language\glossary\language-glossary-mother-tongue-interference.json,title_en,,Mother Tongue Interference,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-mother-tongue-interference,content-source/_normalized\language\glossary\language-glossary-mother-tongue-interference.json,data.definition_ar,,تأثير قواعد ونطق اللغة الأم على اللغة المتعلمة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-passive-listening,content-source/_normalized\language\glossary\language-glossary-passive-listening.json,slug,,language-glossary-passive-listening,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-passive-listening,content-source/_normalized\language\glossary\language-glossary-passive-listening.json,title_en,,Passive Listening,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-passive-listening,content-source/_normalized\language\glossary\language-glossary-passive-listening.json,data.definition_ar,,الاستماع للغة في الخلفية دون تركيز كامل.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-phrasal-verb,content-source/_normalized\language\glossary\language-glossary-phrasal-verb.json,slug,,language-glossary-phrasal-verb,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-phrasal-verb,content-source/_normalized\language\glossary\language-glossary-phrasal-verb.json,title_en,,Phrasal Verb,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-phrasal-verb,content-source/_normalized\language\glossary\language-glossary-phrasal-verb.json,data.definition_ar,,فعل يتكون من فعل وحرف جر أو حال يغير معناه.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-pronunciation,content-source/_normalized\language\glossary\language-glossary-pronunciation.json,slug,,language-glossary-pronunciation,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-pronunciation,content-source/_normalized\language\glossary\language-glossary-pronunciation.json,title_en,,Pronunciation,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-pronunciation,content-source/_normalized\language\glossary\language-glossary-pronunciation.json,data.definition_ar,,طريقة إخراج الأصوات في اللغة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-self-correction,content-source/_normalized\language\glossary\language-glossary-self-correction.json,slug,,language-glossary-self-correction,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-self-correction,content-source/_normalized\language\glossary\language-glossary-self-correction.json,title_en,,Self Correction,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-self-correction,content-source/_normalized\language\glossary\language-glossary-self-correction.json,data.definition_ar,,ملاحظة وتصحيح أخطائك أثناء التحدث أو الكتابة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-shadowing,content-source/_normalized\language\glossary\language-glossary-shadowing.json,slug,,language-glossary-shadowing,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-shadowing,content-source/_normalized\language\glossary\language-glossary-shadowing.json,data.definition_ar,,تقنية استماع وتكرار فوري لتحسين النطق والإيقاع.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-spaced-repetition,content-source/_normalized\language\glossary\language-glossary-spaced-repetition.json,slug,,language-glossary-spaced-repetition,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-spaced-repetition,content-source/_normalized\language\glossary\language-glossary-spaced-repetition.json,title_en,,Spaced Repetition,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-spaced-repetition,content-source/_normalized\language\glossary\language-glossary-spaced-repetition.json,data.definition_ar,,نظام مراجعة المفردات على فترات متباعدة لتثبيتها في,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-stress,content-source/_normalized\language\glossary\language-glossary-stress.json,slug,,language-glossary-stress,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-stress,content-source/_normalized\language\glossary\language-glossary-stress.json,title_en,,Stress,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-stress,content-source/_normalized\language\glossary\language-glossary-stress.json,data.definition_ar,,التشديد على مقطع معين في الكلمة أو كلمة في الجملة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_glossary,language,glossary,language-glossary-vocabulary-in-context,content-source/_normalized\language\glossary\language-glossary-vocabulary-in-context.json,slug,,language-glossary-vocabulary-in-context,slug_filled,high,Filled slug from id,yes
language_glossary,language,glossary,language-glossary-vocabulary-in-context,content-source/_normalized\language\glossary\language-glossary-vocabulary-in-context.json,title_en,,Vocabulary In Context,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_glossary,language,glossary,language-glossary-vocabulary-in-context,content-source/_normalized\language\glossary\language-glossary-vocabulary-in-context.json,data.definition_ar,,تعلم الكلمات من خلال الجمل والمواقف وليس القوائم ا,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
language_lessons,language,lesson,language-lesson-active-vs-passive-listening,content-source/_normalized\language\lessons\language-lesson-active-vs-passive-listening.md,slug,,language-lesson-active-vs-passive-listening,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-conversation-practice,content-source/_normalized\language\lessons\language-lesson-conversation-practice.md,slug,,language-lesson-conversation-practice,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-grammar-in-context-2,content-source/_normalized\language\lessons\language-lesson-grammar-in-context-2.md,slug,,language-lesson-grammar-in-context-2,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-how-to-start-speaking,content-source/_normalized\language\lessons\language-lesson-how-to-start-speaking.md,slug,,language-lesson-how-to-start-speaking,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-interview-english,content-source/_normalized\language\lessons\language-lesson-interview-english.md,slug,,language-lesson-interview-english,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-introduction-to-cefr,content-source/_normalized\language\lessons\language-lesson-introduction-to-cefr.md,slug,,language-lesson-introduction-to-cefr,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-lesson-1,content-source/_normalized\language\lessons\language-lesson-lesson-1.md,slug,,language-lesson-lesson-1,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-lesson-2,content-source/_normalized\language\lessons\language-lesson-lesson-2.md,slug,,language-lesson-lesson-2,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-lesson-3,content-source/_normalized\language\lessons\language-lesson-lesson-3.md,slug,,language-lesson-lesson-3,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-lesson-4,content-source/_normalized\language\lessons\language-lesson-lesson-4.md,slug,,language-lesson-lesson-4,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-lesson-5,content-source/_normalized\language\lessons\language-lesson-lesson-5.md,slug,,language-lesson-lesson-5,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-lesson-6,content-source/_normalized\language\lessons\language-lesson-lesson-6.md,slug,,language-lesson-lesson-6,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-mastering-shadowing,content-source/_normalized\language\lessons\language-lesson-mastering-shadowing.md,slug,,language-lesson-mastering-shadowing,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-perfecting-pronunciation,content-source/_normalized\language\lessons\language-lesson-perfecting-pronunciation.md,slug,,language-lesson-perfecting-pronunciation,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-self-correction-techniques,content-source/_normalized\language\lessons\language-lesson-self-correction-techniques.md,slug,,language-lesson-self-correction-techniques,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-stop-translating,content-source/_normalized\language\lessons\language-lesson-stop-translating.md,slug,,language-lesson-stop-translating,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-using-ai-coaches,content-source/_normalized\language\lessons\language-lesson-using-ai-coaches.md,slug,,language-lesson-using-ai-coaches,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-vocabulary-systems,content-source/_normalized\language\lessons\language-lesson-vocabulary-systems.md,slug,,language-lesson-vocabulary-systems,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-weekly-progress-tracking,content-source/_normalized\language\lessons\language-lesson-weekly-progress-tracking.md,slug,,language-lesson-weekly-progress-tracking,slug_filled,high,Filled slug from id,yes
language_lessons,language,lesson,language-lesson-writing-clear-paragraphs,content-source/_normalized\language\lessons\language-lesson-writing-clear-paragraphs.md,slug,,language-lesson-writing-clear-paragraphs,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-accent-coach,content-source/_normalized\language\prompts\language-prompt-accent-coach.json,slug,,language-prompt-accent-coach,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-accent-coach,content-source/_normalized\language\prompts\language-prompt-accent-coach.json,title_en,,Accent Coach,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-accent-coach,content-source/_normalized\language\prompts\language-prompt-accent-coach.json,data.prompt_text_ar,,What are the differences in pronouncing [الكلمة] i,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-cultural-context,content-source/_normalized\language\prompts\language-prompt-cultural-context.json,slug,,language-prompt-cultural-context,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-cultural-context,content-source/_normalized\language\prompts\language-prompt-cultural-context.json,title_en,,Cultural Context,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-cultural-context,content-source/_normalized\language\prompts\language-prompt-cultural-context.json,data.prompt_text_ar,,Explain the cultural context behind the phrase [ال,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
